"YearEnd","LocationDesc","GeoLocation","StratificationCategory1","Stratification1","variable","NPAW1_1 Obesity among adults aged >= 18 years","NPAW1_2 Obesity among high school students","NPAW10_0 No leisure-time physical activity among adults aged >= 18 years","NPAW11_1 Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years","NPAW11_2 Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years","NPAW11_3 Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years","NPAW11_4 Meeting aerobic physical activity guidelines among high school students","NPAW12_1 Participation in daily school physical education classes among high school students","NPAW12_2 Soda consumption among high school students","NPAW13_1 Secondary schools that allow community-sponsored use of physical activity facilities by youth outside of normal school hours","NPAW13_2 Secondary schools that allow students to purchase soda or fruit drinks","NPAW13_3 Secondary schools that allow students to purchase sports drinks","NPAW13_4 Secondary schools that offer less healthy foods as competitive foods","NPAW15_0 Infants breastfed at 6 months","NPAW16_0 Receiving formula supplementation within the first 2 days of life among breastfed infants","NPAW17_0 Mean maternity practices in infant nutrition care (mPINC) score","NPAW18_0 Live births occurring at Baby Friendly Facilities","NPAW2_1 Overweight or obesity among adults aged >= 18 years","NPAW2_2 Overweight or obesity among high school students","NPAW2_3 Overweight or obesity among women aged 18-44 years","NPAW20_0 Television viewing among high school students","NPAW21_0 Computer use among high school students","NPAW3_1 Healthy weight among adults aged >= 18 years","NPAW3_2 Healthy weight among high school students","NPAW4_1 Median daily frequency of fruit consumption among high school students","NPAW4_2 Median daily frequency of fruit consumption among adults aged >= 18 years","NPAW5_1 Median daily frequency of vegetable consumption among high school students","NPAW5_2 Median daily frequency of vegetable consumption among adults aged >= 18 years","NPAW6_0 Census tracts with healthier food retailers within ½ mile of boundary","NPAW7_1 Farmers markets that accept Women and Infant Children (WIC) farmers market nutrition program coupons","NPAW7_2 Farmers markets that accept Supplemental Nutrition Assistance Program (SNAP) benefits","NPAW8_0 Number of farmers markets per 100,000 residents"
2012,"New Mexico","(34.52088095200048, -106.24058098499967)","Race/Ethnicity","Black, non-Hispanic","DataValue",30.3,NA,30.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2,NA,NA,NA,NA,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"New Mexico","(34.52088095200048, -106.24058098499967)","Race/Ethnicity","Hispanic","DataValue",30,NA,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.4,NA,58,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"New Mexico","(34.52088095200048, -106.24058098499967)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",23.5,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,37.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"New Mexico","(34.52088095200048, -106.24058098499967)","Race/Ethnicity","Other, non-Hispanic","DataValue",36.9,NA,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.5,NA,60.4,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"New Mexico","(34.52088095200048, -106.24058098499967)","Race/Ethnicity","White, non-Hispanic","DataValue",22.1,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,NA,42.4,NA,NA,41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"New York","(42.82700103200045, -75.54397042699964)","Gender","Female","DataValue",22.9,NA,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5,NA,NA,NA,NA,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"New York","(42.82700103200045, -75.54397042699964)","Gender","Male","DataValue",24.3,NA,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9,NA,NA,NA,NA,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"New York","(42.82700103200045, -75.54397042699964)","Overall","Overall","DataValue",23.6,NA,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.6,NA,44.8,NA,NA,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"New York","(42.82700103200045, -75.54397042699964)","Race/Ethnicity","Black, non-Hispanic","DataValue",31.5,NA,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7,NA,50.4,NA,NA,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"New York","(42.82700103200045, -75.54397042699964)","Race/Ethnicity","Hispanic","DataValue",25.1,NA,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.8,NA,56.9,NA,NA,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"New York","(42.82700103200045, -75.54397042699964)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",36.3,NA,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.4,NA,NA,NA,NA,29.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"New York","(42.82700103200045, -75.54397042699964)","Race/Ethnicity","Other, non-Hispanic","DataValue",8.9,NA,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5,NA,28.6,NA,NA,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"New York","(42.82700103200045, -75.54397042699964)","Race/Ethnicity","White, non-Hispanic","DataValue",23.2,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.1,NA,41,NA,NA,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Carolina","(35.466220975000454, -79.15925046299964)","Gender","Female","DataValue",29.6,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Carolina","(35.466220975000454, -79.15925046299964)","Gender","Male","DataValue",29.5,NA,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.7,NA,NA,NA,NA,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Carolina","(35.466220975000454, -79.15925046299964)","Overall","Overall","DataValue",29.6,NA,24.9,NA,NA,NA,NA,NA,NA,71.5,30.1,44.3,53.9,NA,NA,NA,NA,65.8,NA,56,NA,NA,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Carolina","(35.466220975000454, -79.15925046299964)","Race/Ethnicity","Black, non-Hispanic","DataValue",40.3,NA,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.6,NA,68.8,NA,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Carolina","(35.466220975000454, -79.15925046299964)","Race/Ethnicity","Hispanic","DataValue",30,NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,58.9,NA,NA,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Carolina","(35.466220975000454, -79.15925046299964)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",31.7,NA,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,NA,NA,NA,NA,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Carolina","(35.466220975000454, -79.15925046299964)","Race/Ethnicity","Other, non-Hispanic","DataValue",26,NA,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.2,NA,53.2,NA,NA,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Carolina","(35.466220975000454, -79.15925046299964)","Race/Ethnicity","White, non-Hispanic","DataValue",26.5,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5,NA,50.5,NA,NA,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Dakota","(47.47531977900047, -100.11842104899966)","Gender","Female","DataValue",26.7,NA,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.7,NA,NA,NA,NA,40.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Dakota","(47.47531977900047, -100.11842104899966)","Gender","Male","DataValue",32.3,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Dakota","(47.47531977900047, -100.11842104899966)","Overall","Overall","DataValue",29.7,NA,23.8,NA,NA,NA,NA,NA,NA,54.1,37.7,58.4,62.4,NA,NA,NA,NA,66.2,NA,49.6,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Dakota","(47.47531977900047, -100.11842104899966)","Race/Ethnicity","Hispanic","DataValue",38.6,NA,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7,NA,NA,NA,NA,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Dakota","(47.47531977900047, -100.11842104899966)","Race/Ethnicity","Other, non-Hispanic","DataValue",37.1,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"North Dakota","(47.47531977900047, -100.11842104899966)","Race/Ethnicity","White, non-Hispanic","DataValue",29.1,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,47.8,NA,NA,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Ohio","(40.06021014100048, -82.40426005599966)","Gender","Female","DataValue",29.7,NA,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.2,NA,NA,NA,NA,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Ohio","(40.06021014100048, -82.40426005599966)","Gender","Male","DataValue",30.5,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5,NA,NA,NA,NA,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Ohio","(40.06021014100048, -82.40426005599966)","Overall","Overall","DataValue",30.1,NA,25.3,NA,NA,NA,NA,NA,NA,43,20.4,42.3,49.9,NA,NA,NA,NA,65.3,NA,51.5,NA,NA,32.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Ohio","(40.06021014100048, -82.40426005599966)","Race/Ethnicity","Black, non-Hispanic","DataValue",39.4,NA,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.5,NA,69.9,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Ohio","(40.06021014100048, -82.40426005599966)","Race/Ethnicity","Hispanic","DataValue",27.8,NA,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6,NA,NA,NA,NA,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Ohio","(40.06021014100048, -82.40426005599966)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",32.9,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Ohio","(40.06021014100048, -82.40426005599966)","Race/Ethnicity","Other, non-Hispanic","DataValue",20.4,NA,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4,NA,38.6,NA,NA,49.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Ohio","(40.06021014100048, -82.40426005599966)","Race/Ethnicity","White, non-Hispanic","DataValue",29.2,NA,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.2,NA,48.6,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oklahoma","(35.47203135600046, -97.52107021399968)","Gender","Female","DataValue",31.4,NA,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1,NA,NA,NA,NA,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oklahoma","(35.47203135600046, -97.52107021399968)","Gender","Male","DataValue",33.1,NA,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5,NA,NA,NA,NA,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oklahoma","(35.47203135600046, -97.52107021399968)","Overall","Overall","DataValue",32.2,NA,28.3,NA,NA,NA,NA,NA,NA,40.9,48.9,60.4,70.2,NA,NA,NA,NA,67.8,NA,58,NA,NA,30.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oklahoma","(35.47203135600046, -97.52107021399968)","Race/Ethnicity","Black, non-Hispanic","DataValue",45.5,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,77.8,NA,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oklahoma","(35.47203135600046, -97.52107021399968)","Race/Ethnicity","Hispanic","DataValue",30.6,NA,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.9,NA,60.8,NA,NA,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oklahoma","(35.47203135600046, -97.52107021399968)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",36.4,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.8,NA,57.9,NA,NA,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oklahoma","(35.47203135600046, -97.52107021399968)","Race/Ethnicity","Other, non-Hispanic","DataValue",31.5,NA,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6,NA,51.8,NA,NA,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oklahoma","(35.47203135600046, -97.52107021399968)","Race/Ethnicity","White, non-Hispanic","DataValue",31,NA,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2,NA,56.5,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oregon","(44.56744942400047, -120.15503132599969)","Gender","Female","DataValue",27.3,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.3,NA,NA,NA,NA,42.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oregon","(44.56744942400047, -120.15503132599969)","Gender","Male","DataValue",27.4,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oregon","(44.56744942400047, -120.15503132599969)","Overall","Overall","DataValue",27.3,NA,16.3,NA,NA,NA,NA,NA,NA,81.4,23.8,39.2,45.6,NA,NA,NA,NA,61.2,NA,50.9,NA,NA,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oregon","(44.56744942400047, -120.15503132599969)","Race/Ethnicity","Hispanic","DataValue",32.4,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.4,NA,64.6,NA,NA,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oregon","(44.56744942400047, -120.15503132599969)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",28.9,NA,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,50.9,NA,NA,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oregon","(44.56744942400047, -120.15503132599969)","Race/Ethnicity","Other, non-Hispanic","DataValue",21.5,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4,NA,NA,NA,NA,43.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Oregon","(44.56744942400047, -120.15503132599969)","Race/Ethnicity","White, non-Hispanic","DataValue",26.7,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9,NA,48.7,NA,NA,38.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Pennsylvania","(40.79373015200048, -77.86070029399963)","Gender","Female","DataValue",29.2,NA,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Pennsylvania","(40.79373015200048, -77.86070029399963)","Gender","Male","DataValue",28.9,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.9,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Pennsylvania","(40.79373015200048, -77.86070029399963)","Overall","Overall","DataValue",29.1,NA,23.5,NA,NA,NA,NA,NA,NA,64.5,22.6,45.3,56.1,NA,NA,NA,NA,64.9,NA,49.7,NA,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Pennsylvania","(40.79373015200048, -77.86070029399963)","Race/Ethnicity","Black, non-Hispanic","DataValue",34.6,NA,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2,NA,68.5,NA,NA,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Pennsylvania","(40.79373015200048, -77.86070029399963)","Race/Ethnicity","Hispanic","DataValue",36,NA,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8,NA,61.3,NA,NA,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Pennsylvania","(40.79373015200048, -77.86070029399963)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",31.1,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7,NA,NA,NA,NA,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Pennsylvania","(40.79373015200048, -77.86070029399963)","Race/Ethnicity","Other, non-Hispanic","DataValue",11.8,NA,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.7,NA,39.5,NA,NA,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Pennsylvania","(40.79373015200048, -77.86070029399963)","Race/Ethnicity","White, non-Hispanic","DataValue",28.4,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.2,NA,45.5,NA,NA,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Puerto Rico","(18.220833, -66.590149)","Gender","Female","DataValue",29.2,NA,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7,NA,NA,NA,NA,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Puerto Rico","(18.220833, -66.590149)","Gender","Male","DataValue",27.5,NA,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8,NA,NA,NA,NA,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Puerto Rico","(18.220833, -66.590149)","Overall","Overall","DataValue",28.4,NA,42.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1,NA,53.8,NA,NA,31.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Puerto Rico","(18.220833, -66.590149)","Race/Ethnicity","Hispanic","DataValue",28.3,NA,42.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1,NA,53.7,NA,NA,31.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Rhode Island","(41.70828019300046, -71.52247031399963)","Gender","Female","DataValue",23.8,NA,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Rhode Island","(41.70828019300046, -71.52247031399963)","Gender","Male","DataValue",27.8,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.5,NA,NA,NA,NA,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Rhode Island","(41.70828019300046, -71.52247031399963)","Overall","Overall","DataValue",25.7,NA,23.6,NA,NA,NA,NA,NA,NA,70.9,4.6,17,24.7,NA,NA,NA,NA,62.9,NA,44.1,NA,NA,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Rhode Island","(41.70828019300046, -71.52247031399963)","Race/Ethnicity","Black, non-Hispanic","DataValue",24.2,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.3,NA,NA,NA,NA,39.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Rhode Island","(41.70828019300046, -71.52247031399963)","Race/Ethnicity","Hispanic","DataValue",25.4,NA,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.7,NA,53.9,NA,NA,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Rhode Island","(41.70828019300046, -71.52247031399963)","Race/Ethnicity","Other, non-Hispanic","DataValue",19,NA,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.4,NA,NA,NA,NA,31.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Rhode Island","(41.70828019300046, -71.52247031399963)","Race/Ethnicity","White, non-Hispanic","DataValue",26.3,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8,NA,40.3,NA,NA,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Carolina","(33.998821303000454, -81.04537120699968)","Gender","Female","DataValue",33,NA,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,NA,NA,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Carolina","(33.998821303000454, -81.04537120699968)","Gender","Male","DataValue",30.1,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Carolina","(33.998821303000454, -81.04537120699968)","Overall","Overall","DataValue",31.6,NA,25.1,NA,NA,NA,NA,NA,NA,69.2,44,66.6,76.5,NA,NA,NA,NA,66.1,NA,58.5,NA,NA,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Carolina","(33.998821303000454, -81.04537120699968)","Race/Ethnicity","Black, non-Hispanic","DataValue",42.5,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.3,NA,73.5,NA,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Carolina","(33.998821303000454, -81.04537120699968)","Race/Ethnicity","Hispanic","DataValue",28.4,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.3,NA,60.6,NA,NA,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Carolina","(33.998821303000454, -81.04537120699968)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",27.2,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.2,NA,NA,NA,NA,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Carolina","(33.998821303000454, -81.04537120699968)","Race/Ethnicity","Other, non-Hispanic","DataValue",27.7,NA,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.3,NA,NA,NA,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Carolina","(33.998821303000454, -81.04537120699968)","Race/Ethnicity","White, non-Hispanic","DataValue",27.8,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.7,NA,50.5,NA,NA,34.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Dakota","(44.353130053000484, -100.3735306369997)","Gender","Female","DataValue",27.5,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7,NA,NA,NA,NA,39.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Dakota","(44.353130053000484, -100.3735306369997)","Gender","Male","DataValue",28.7,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.9,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Dakota","(44.353130053000484, -100.3735306369997)","Overall","Overall","DataValue",28.1,NA,22.5,NA,NA,NA,NA,NA,NA,58.2,43.5,69.4,72.1,NA,NA,NA,NA,66.1,NA,51.8,NA,NA,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Dakota","(44.353130053000484, -100.3735306369997)","Race/Ethnicity","Hispanic","DataValue",26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6,NA,NA,NA,NA,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Dakota","(44.353130053000484, -100.3735306369997)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1,NA,NA,NA,NA,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Dakota","(44.353130053000484, -100.3735306369997)","Race/Ethnicity","Other, non-Hispanic","DataValue",33.2,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.5,NA,63.6,NA,NA,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"South Dakota","(44.353130053000484, -100.3735306369997)","Race/Ethnicity","White, non-Hispanic","DataValue",27.8,NA,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.8,NA,50.6,NA,NA,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Tennessee","(35.68094058000048, -85.77449091399967)","Gender","Female","DataValue",31.8,NA,31.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Tennessee","(35.68094058000048, -85.77449091399967)","Gender","Male","DataValue",30.4,NA,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.5,NA,NA,NA,NA,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Tennessee","(35.68094058000048, -85.77449091399967)","Overall","Overall","DataValue",31.1,NA,28.6,NA,NA,NA,NA,NA,NA,63.1,31,35.4,46.2,NA,NA,NA,NA,65.4,NA,56,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
